,id_loc,Annee,suffrage,1_tour,2_tour
1922,20,1995,Blancs et nuls,10021,17290.0
1923,20,1995,Inscrits,397086,396990.0
1924,21,1995,Votants,182025,182550.0
1925,21,1995,Exprimés,175975,170632.0
1926,21,1995,Blancs et nuls,6050,11918.0
1927,21,1995,Inscrits,228986,228867.0
1928,22,1995,Votants,158857,162041.0
1929,22,1995,Inscrits,185134,185044.0
1930,22,1995,Blancs et nuls,3421,6304.0
1931,22,1995,Exprimés,155436,155737.0
1932,2,1995,Votants,301990,305113.0
1933,2,1995,Exprimés,294084,287618.0
1934,2,1995,Blancs et nuls,7906,17495.0
1935,2,1995,Inscrits,371939,371936.0
1936,26,1995,Exprimés,255454,249729.0
1937,26,1995,Votants,262497,265031.0
1938,26,1995,Inscrits,326948,326912.0
1939,26,1995,Blancs et nuls,7043,15302.0
1940,27,1995,Exprimés,342737,342523.0
1941,27,1995,Blancs et nuls,8656,15267.0
1942,27,1995,Votants,351393,357790.0
1943,27,1995,Inscrits,420696,420460.0
1944,28,1995,Votants,83764,87043.0
1945,28,1995,Inscrits,105801,105775.0
1946,28,1995,Blancs et nuls,2754,3877.0
1947,28,1995,Exprimés,81010,83166.0
1948,33,1995,Votants,251837,259581.0
1949,33,1995,Inscrits,303089,302916.0
1950,33,1995,Blancs et nuls,9113,14691.0
1951,33,1995,Exprimés,242724,244890.0
1952,34,1995,Inscrits,325938,325780.0
1953,34,1995,Votants,266668,270727.0
1954,34,1995,Exprimés,259253,255000.0
1955,34,1995,Blancs et nuls,7415,15727.0
1956,35,1995,Inscrits,292297,292163.0
1957,35,1995,Exprimés,227192,221823.0
1958,35,1995,Votants,234054,237701.0
1959,35,1995,Blancs et nuls,6862,15878.0
1960,38,1995,Blancs et nuls,8238,18722.0
1961,38,1995,Exprimés,282571,272219.0
1962,38,1995,Inscrits,359333,359154.0
1963,38,1995,Votants,290809,290941.0
1964,39,1995,Exprimés,213390,205268.0
1965,39,1995,Blancs et nuls,6031,14385.0
1966,39,1995,Votants,219421,219653.0
1967,39,1995,Inscrits,273171,273150.0
1968,40,1995,Votants,510067,517951.0
1969,40,1995,Inscrits,625550,625020.0
1970,40,1995,Blancs et nuls,11101,21803.0
1971,40,1995,Exprimés,498966,496148.0
1972,25,1995,Votants,54852,60693.0
1973,25,1995,Blancs et nuls,986,2066.0
1974,25,1995,Exprimés,53866,58627.0
1975,25,1995,Inscrits,81100,80982.0
1976,50,1995,Votants,65745,74264.0
1977,50,1995,Exprimés,64313,71834.0
1978,50,1995,Blancs et nuls,1432,2430.0
1979,50,1995,Inscrits,98947,98873.0
1980,3,1995,Blancs et nuls,7728,13895.0
1981,3,1995,Inscrits,264005,263964.0
1982,3,1995,Exprimés,204147,201406.0
1983,3,1995,Votants,211875,215301.0
1984,44,1995,Exprimés,329047,315173.0
1985,44,1995,Blancs et nuls,8989,26356.0
1986,44,1995,Inscrits,420294,420214.0
1987,44,1995,Votants,338036,341529.0
1988,51,1995,Votants,532483,533125.0
1989,51,1995,Inscrits,654466,654471.0
1990,51,1995,Blancs et nuls,16085,30007.0
1991,51,1995,Exprimés,516398,503118.0
1992,45,1995,Votants,111988,115520.0
1993,45,1995,Blancs et nuls,4161,6529.0
1994,45,1995,Exprimés,107827,108991.0
1995,45,1995,Inscrits,136625,136479.0
1996,46,1995,Inscrits,827836,827744.0
1997,46,1995,Exprimés,646417,639204.0
1998,46,1995,Votants,664379,677256.0
1999,46,1995,Blancs et nuls,17962,38052.0
2000,62,1995,Blancs et nuls,11705,31710.0
2001,62,1995,Inscrits,576736,576596.0
2002,62,1995,Exprimés,452703,440555.0
2003,62,1995,Votants,464408,472265.0
2004,64,1995,Votants,476907,474087.0
2005,64,1995,Inscrits,581428,581508.0
2006,64,1995,Exprimés,463324,453106.0
2007,64,1995,Blancs et nuls,13583,20981.0
2008,65,1995,Votants,145544,148329.0
2009,65,1995,Exprimés,139780,138743.0
2010,65,1995,Blancs et nuls,5764,9586.0
2011,65,1995,Inscrits,180705,180699.0
2012,66,1995,Blancs et nuls,9660,17284.0
2013,66,1995,Inscrits,369275,369195.0
2014,66,1995,Votants,295109,294817.0
2015,66,1995,Exprimés,285449,277533.0
2016,67,1995,Votants,536655,525641.0
2017,67,1995,Blancs et nuls,15024,34609.0
2018,67,1995,Exprimés,521631,491032.0
2019,67,1995,Inscrits,672788,662221.0
2020,69,1995,Votants,144987,147003.0
2021,69,1995,Exprimés,140045,136913.0
2022,69,1995,Blancs et nuls,4942,10090.0
2023,69,1995,Inscrits,177806,177773.0
2024,4,1995,Votants,82761,85485.0
2025,4,1995,Blancs et nuls,2705,5842.0
2026,4,1995,Inscrits,103874,103853.0
2027,4,1995,Exprimés,80056,79643.0
2028,72,1995,Exprimés,195836,197292.0
2029,72,1995,Inscrits,244917,244719.0
2030,72,1995,Blancs et nuls,6622,10551.0
2031,72,1995,Votants,202458,207843.0
2032,73,1995,Blancs et nuls,6295,12362.0
2033,73,1995,Votants,186321,186533.0
2034,73,1995,Exprimés,180026,174171.0
2035,73,1995,Inscrits,228208,228164.0
2036,74,1995,Blancs et nuls,10791,26400.0
2037,74,1995,Votants,384041,378779.0
2038,74,1995,Exprimés,373250,352379.0
2039,74,1995,Inscrits,486507,486481.0
2040,52,1995,Blancs et nuls,4470,8125.0
2041,52,1995,Exprimés,125810,124636.0
2042,52,1995,Votants,130280,132761.0
2043,52,1995,Inscrits,159947,159891.0
2044,75,1995,Inscrits,768340,768116.0
2045,75,1995,Blancs et nuls,18624,32338.0
2046,75,1995,Votants,618958,612654.0
2047,75,1995,Exprimés,600334,580316.0
2048,76,1995,Inscrits,395218,394869.0
2049,76,1995,Exprimés,310844,300204.0
2050,76,1995,Blancs et nuls,9582,21022.0
2051,76,1995,Votants,320426,321226.0
2052,77,1995,Blancs et nuls,3819,5397.0
2053,77,1995,Inscrits,131509,124755.0
2054,77,1995,Exprimés,107076,102823.0
2055,77,1995,Votants,110895,108220.0
2056,78,1995,Votants,185011,189530.0
2057,78,1995,Exprimés,178755,176771.0
2058,78,1995,Blancs et nuls,6256,12759.0
2059,78,1995,Inscrits,224985,224828.0
2060,79,1995,Votants,48161,49377.0
2061,79,1995,Exprimés,46920,47157.0
2062,79,1995,Blancs et nuls,1241,2220.0
2063,79,1995,Inscrits,57701,57682.0
2064,81,1995,Blancs et nuls,15212,22922.0
2065,81,1995,Votants,404960,399255.0
2066,81,1995,Inscrits,489715,489674.0
2067,81,1995,Exprimés,389748,376333.0
2068,58,1995,Blancs et nuls,2370,4437.0
2069,58,1995,Votants,70725,72425.0
2070,58,1995,Exprimés,68355,67988.0
2071,58,1995,Inscrits,88719,88680.0
2072,82,1995,Inscrits,351768,351735.0
2073,82,1995,Votants,285914,287095.0
2074,82,1995,Exprimés,278088,273317.0
2075,82,1995,Blancs et nuls,7826,13778.0
2076,83,1995,Inscrits,366488,366184.0
2077,83,1995,Blancs et nuls,6863,17313.0
2078,83,1995,Exprimés,278999,269978.0
2079,83,1995,Votants,285862,287291.0
2080,53,1995,Blancs et nuls,3635,8092.0
2081,53,1995,Exprimés,111197,108707.0
2082,53,1995,Inscrits,145981,145957.0
2083,53,1995,Votants,114832,116799.0
2084,85,1995,Blancs et nuls,6695,8898.0
2085,85,1995,Exprimés,165257,160661.0
2086,85,1995,Inscrits,206397,206353.0
2087,85,1995,Votants,171952,169559.0
2088,87,1995,Exprimés,360232,349157.0
2089,87,1995,Blancs et nuls,9549,23507.0
2090,87,1995,Inscrits,470685,470561.0
2091,87,1995,Votants,369781,372664.0
2092,88,1995,Blancs et nuls,3218,7440.0
2093,88,1995,Inscrits,140834,140745.0
2094,88,1995,Exprimés,110039,107277.0
2095,88,1995,Votants,113257,114717.0
2096,89,1995,Blancs et nuls,9385,21183.0
2097,89,1995,Inscrits,472281,525396.0
2098,89,1995,Exprimés,380036,409492.0
2099,89,1995,Votants,389421,430675.0
2100,90,1995,Inscrits,690316,707157.0
2101,90,1995,Exprimés,524999,512607.0
2102,90,1995,Blancs et nuls,15548,41219.0
2103,90,1995,Votants,540547,553826.0
2104,91,1995,Exprimés,134349,134196.0
2105,91,1995,Votants,138823,142234.0
2106,91,1995,Inscrits,173997,173969.0
2107,91,1995,Blancs et nuls,4474,8038.0
2108,93,1995,Exprimés,1302277,1237789.0
2109,93,1995,Blancs et nuls,35664,86374.0
2110,93,1995,Votants,1337941,1324163.0
2111,93,1995,Inscrits,1677860,1677826.0
2112,5,1995,Exprimés,505031,490929.0
2113,5,1995,Blancs et nuls,9351,31697.0
2114,5,1995,Votants,514382,522626.0
2115,5,1995,Inscrits,680770,680821.0
2116,96,1995,Blancs et nuls,9676,27160.0
2117,96,1995,Exprimés,387761,368860.0
2118,96,1995,Votants,397437,396020.0
2119,96,1995,Inscrits,488437,488261.0
2120,97,1995,Inscrits,213690,213586.0
2121,97,1995,Exprimés,169886,166319.0
2122,97,1995,Votants,174859,175720.0
2123,97,1995,Blancs et nuls,4973,9401.0
2124,99,1995,Blancs et nuls,28218,54361.0
2125,99,1995,Votants,828074,823739.0
2126,99,1995,Inscrits,1016315,1016147.0
2127,99,1995,Exprimés,799856,769378.0
2128,102,1995,Blancs et nuls,11706,20421.0
2129,102,1995,Exprimés,327349,323738.0
2130,102,1995,Votants,339055,344159.0
2131,102,1995,Inscrits,415645,415519.0
2132,104,1995,Blancs et nuls,11351,18922.0
2133,104,1995,Inscrits,432701,432464.0
2134,104,1995,Exprimés,333929,337710.0
2135,104,1995,Votants,345280,356632.0
2136,59,1995,Inscrits,173682,173648.0
2137,59,1995,Exprimés,133878,133616.0
2138,59,1995,Votants,138861,141849.0
2139,59,1995,Blancs et nuls,4983,8233.0
2140,105,1995,Blancs et nuls,5435,14669.0
2141,105,1995,Inscrits,266855,266821.0
2142,105,1995,Exprimés,206634,202257.0
2143,105,1995,Votants,212069,216926.0
2144,14,1995,Votants,518931,507947.0
2145,14,1995,Blancs et nuls,13602,41260.0
2146,14,1995,Inscrits,653671,653633.0
2147,14,1995,Exprimés,505329,466687.0
2148,49,1995,Inscrits,458432,458381.0
2149,49,1995,Votants,365774,359460.0
2150,49,1995,Blancs et nuls,10496,30783.0
2151,49,1995,Exprimés,355278,328677.0
2152,108,1995,Blancs et nuls,16854,45014.0
2153,108,1995,Inscrits,922695,922551.0
2154,108,1995,Votants,739828,726554.0
2155,108,1995,Exprimés,722974,681540.0
2156,6,1995,Inscrits,211247,211198.0
2157,6,1995,Votants,171292,175147.0
2158,6,1995,Exprimés,166040,164323.0
2159,6,1995,Blancs et nuls,5252,10824.0
2160,54,1995,Blancs et nuls,5036,9590.0
2161,54,1995,Exprimés,134311,133637.0
2162,54,1995,Votants,139347,143227.0
2163,54,1995,Inscrits,170138,170055.0
2164,113,1995,Inscrits,399842,399705.0
2165,113,1995,Exprimés,302560,299841.0
2166,113,1995,Votants,314437,319444.0
2167,113,1995,Blancs et nuls,11877,19603.0
2168,114,1995,Votants,304510,302668.0
2169,114,1995,Exprimés,292604,284879.0
2170,114,1995,Blancs et nuls,11906,17789.0
2171,114,1995,Inscrits,378616,378348.0
2172,115,1995,Inscrits,249352,249228.0
2173,115,1995,Votants,199399,199661.0
2174,115,1995,Exprimés,194038,187483.0
2175,115,1995,Blancs et nuls,5361,12178.0
2176,55,1995,Votants,307167,308045.0
2177,55,1995,Exprimés,298515,289088.0
2178,55,1995,Inscrits,385732,385590.0
2179,55,1995,Blancs et nuls,8652,18957.0
2180,98,1995,Blancs et nuls,13851,32119.0
2181,98,1995,Inscrits,1168036,1167533.0
2182,98,1995,Votants,856512,904069.0
2183,98,1995,Exprimés,842661,871950.0
2184,119,1995,Inscrits,831766,831570.0
2185,119,1995,Blancs et nuls,18244,41355.0
2186,119,1995,Votants,662374,658378.0
2187,119,1995,Exprimés,644130,617023.0
2188,118,1995,Blancs et nuls,12012,35036.0
2189,118,1995,Votants,522600,548131.0
2190,118,1995,Inscrits,691005,691031.0
2191,118,1995,Exprimés,510588,513095.0
2192,135,1995,Blancs et nuls,13229,34179.0
2193,135,1995,Votants,634622,669433.0
2194,135,1995,Inscrits,822940,822619.0
2195,135,1995,Exprimés,621393,635254.0
2196,31,1995,Votants,211650,213371.0
2197,31,1995,Exprimés,203274,202893.0
2198,31,1995,Blancs et nuls,8376,10478.0
2199,31,1995,Inscrits,259259,259241.0
2200,7,1995,Votants,152424,155808.0
2201,7,1995,Exprimés,148791,147042.0
2202,7,1995,Inscrits,194299,194247.0
2203,7,1995,Blancs et nuls,3633,8766.0
2204,121,1995,Exprimés,314514,307288.0
2205,121,1995,Votants,323792,326005.0
2206,121,1995,Inscrits,391302,390933.0
2207,121,1995,Blancs et nuls,9278,18717.0
2208,122,1995,Votants,215538,218060.0
2209,122,1995,Exprimés,207477,204333.0
2210,122,1995,Inscrits,257286,284805.0
2211,122,1995,Blancs et nuls,8061,13727.0
2212,123,1995,Votants,125216,127638.0
2213,123,1995,Inscrits,151233,151138.0
2214,123,1995,Exprimés,121294,119874.0
2215,123,1995,Blancs et nuls,3922,7764.0
2216,127,1995,Blancs et nuls,10089,33570.0
2217,127,1995,Votants,457528,471300.0
2218,127,1995,Exprimés,447439,437730.0
2219,127,1995,Inscrits,601391,601342.0
2220,128,1995,Inscrits,325284,325230.0
2221,128,1995,Votants,259867,263589.0
2222,128,1995,Exprimés,252649,242313.0
2223,128,1995,Blancs et nuls,7218,21276.0
2224,129,1995,Exprimés,321151,311134.0
2225,129,1995,Blancs et nuls,11127,17670.0
2226,129,1995,Inscrits,394215,394169.0
2227,129,1995,Votants,332278,328804.0
2228,131,1995,Votants,227807,229491.0
2229,131,1995,Exprimés,219358,217291.0
2230,131,1995,Blancs et nuls,8449,12200.0
2231,131,1995,Inscrits,281401,281388.0
2232,57,1995,Exprimés,209914,207603.0
2233,57,1995,Inscrits,263199,263175.0
2234,57,1995,Votants,218477,220556.0
2235,57,1995,Blancs et nuls,8563,12953.0
2236,132,1995,Inscrits,278909,278847.0
2237,132,1995,Blancs et nuls,8136,16591.0
2238,132,1995,Exprimés,217866,211694.0
2239,132,1995,Votants,226002,228285.0
2240,134,1995,Inscrits,230305,230230.0
2241,134,1995,Blancs et nuls,5569,11973.0
2242,134,1995,Exprimés,178400,174723.0
2243,134,1995,Votants,183969,186696.0
2244,9,1995,Exprimés,85602,85539.0
2245,9,1995,Inscrits,108226,108169.0
2246,9,1995,Blancs et nuls,2663,5138.0
2247,9,1995,Votants,88265,90677.0
2248,124,1995,Votants,71356,73406.0
2249,124,1995,Blancs et nuls,2217,6631.0
2250,124,1995,Exprimés,69139,66775.0
2251,124,1995,Inscrits,87668,87640.0
2252,37,1995,Blancs et nuls,12168,31906.0
2253,37,1995,Exprimés,512619,519717.0
2254,37,1995,Votants,524787,551623.0
2255,37,1995,Inscrits,683626,683504.0
2256,61,1995,Exprimés,604652,617059.0
2257,61,1995,Votants,616102,646277.0
2258,61,1995,Inscrits,823909,823940.0
2259,61,1995,Blancs et nuls,11450,29218.0
2260,120,1995,Exprimés,485489,474746.0
2261,120,1995,Blancs et nuls,10617,33888.0
2262,120,1995,Inscrits,683919,683704.0
2263,120,1995,Votants,496106,508634.0
2264,126,1995,Exprimés,510878,512437.0
2265,126,1995,Blancs et nuls,11939,30303.0
2266,126,1995,Votants,522817,542740.0
2267,126,1995,Inscrits,692561,692107.0
2268,125,1995,Votants,462112,482980.0
2269,125,1995,Inscrits,611098,611697.0
2270,125,1995,Exprimés,452111,453374.0
2271,125,1995,Blancs et nuls,10001,29606.0
2272,1,2002,Inscrits,338220,338196.0
2273,1,2002,Exprimés,240652,258991.0
2274,1,2002,Blancs et nuls,8565,14812.0
2275,1,2002,Votants,249217,273803.0
2276,11,2002,Inscrits,193701,193761.0
2277,11,2002,Exprimés,138140,146288.0
2278,11,2002,Votants,142924,155607.0
2279,11,2002,Blancs et nuls,4784,9319.0
2280,12,2002,Exprimés,173434,179456.0
2281,12,2002,Inscrits,236852,236813.0
2282,12,2002,Blancs et nuls,6558,15230.0
2283,12,2002,Votants,179992,194686.0
2284,13,2002,Blancs et nuls,8073,11500.0
2285,13,2002,Exprimés,159798,170509.0
2286,13,2002,Inscrits,214595,214793.0
2287,13,2002,Votants,167871,182009.0
2288,15,2002,Exprimés,815890,880502.0
2289,15,2002,Blancs et nuls,22258,45600.0
2290,15,2002,Votants,838148,926102.0
2291,15,2002,Inscrits,1144969,1145020.0
2292,17,2002,Votants,336490,371075.0
2293,17,2002,Blancs et nuls,10918,18622.0
2294,17,2002,Exprimés,325572,352453.0
2295,17,2002,Inscrits,458071,458079.0
2296,18,2002,Exprimés,88595,97246.0
2297,18,2002,Blancs et nuls,3967,5373.0
2298,18,2002,Votants,92562,102619.0
2299,18,2002,Inscrits,123827,123815.0
2300,19,2002,Inscrits,255110,255097.0
2301,19,2002,Blancs et nuls,7612,13488.0
2302,19,2002,Votants,187788,207202.0
2303,19,2002,Exprimés,180176,193714.0
2304,20,2002,Exprimés,294002,320473.0
2305,20,2002,Inscrits,417856,417808.0
2306,20,2002,Votants,305202,339450.0
2307,20,2002,Blancs et nuls,11200,18977.0
2308,21,2002,Exprimés,160858,171437.0
2309,21,2002,Inscrits,228120,228040.0
2310,21,2002,Blancs et nuls,6452,11284.0
2311,21,2002,Votants,167310,182721.0
2312,22,2002,Votants,146745,158452.0
2313,22,2002,Inscrits,184267,184162.0
2314,22,2002,Blancs et nuls,6009,9930.0
2315,22,2002,Exprimés,140736,148522.0
2316,2,2002,Inscrits,366934,366892.0
2317,2,2002,Blancs et nuls,8848,19460.0
2318,2,2002,Exprimés,261803,275637.0
2319,2,2002,Votants,270651,295097.0
2320,26,2002,Inscrits,330318,330297.0
2321,26,2002,Blancs et nuls,7913,15905.0
2322,26,2002,Exprimés,241535,254500.0
2323,26,2002,Votants,249448,270405.0
2324,27,2002,Votants,327955,360722.0
2325,27,2002,Exprimés,317112,339774.0
2326,27,2002,Blancs et nuls,10843,20948.0
2327,27,2002,Inscrits,428856,428721.0
2328,28,2002,Votants,73871,82452.0
2329,28,2002,Inscrits,101812,101802.0
2330,28,2002,Blancs et nuls,3729,5124.0
2331,28,2002,Exprimés,70142,77328.0
2332,33,2002,Exprimés,221063,239208.0
2333,33,2002,Votants,231846,257396.0
2334,33,2002,Inscrits,303991,303848.0
2335,33,2002,Blancs et nuls,10783,18188.0
2336,34,2002,Inscrits,334718,334629.0
2337,34,2002,Blancs et nuls,9491,17361.0
2338,34,2002,Votants,256375,277383.0
2339,34,2002,Exprimés,246884,260022.0
2340,35,2002,Exprimés,223509,239698.0
2341,35,2002,Blancs et nuls,7645,14303.0
2342,35,2002,Inscrits,309557,309535.0
2343,35,2002,Votants,231154,254001.0
2344,38,2002,Votants,280875,305393.0
2345,38,2002,Exprimés,271340,289010.0
2346,38,2002,Blancs et nuls,9535,16383.0
2347,38,2002,Inscrits,378410,378241.0
2348,39,2002,Votants,205306,224269.0
2349,39,2002,Blancs et nuls,6773,12055.0
2350,39,2002,Inscrits,278123,277973.0
2351,39,2002,Exprimés,198533,212214.0
2352,40,2002,Votants,476554,525179.0
2353,40,2002,Exprimés,463100,499381.0
2354,40,2002,Blancs et nuls,13454,25798.0
2355,40,2002,Inscrits,635751,635432.0
2356,25,2002,Votants,51450,59736.0
2357,25,2002,Blancs et nuls,1189,3677.0
2358,25,2002,Exprimés,50261,56059.0
2359,25,2002,Inscrits,86526,86430.0
2360,50,2002,Votants,60687,69901.0
2361,50,2002,Blancs et nuls,1486,4738.0
2362,50,2002,Inscrits,104774,104842.0
2363,50,2002,Exprimés,59201,65163.0
2364,3,2002,Exprimés,179768,193181.0
2365,3,2002,Votants,189047,207091.0
2366,3,2002,Blancs et nuls,9279,13910.0
2367,3,2002,Inscrits,256113,256085.0
2368,44,2002,Inscrits,445560,445500.0
2369,44,2002,Exprimés,320855,339394.0
2370,44,2002,Votants,331084,363760.0
2371,44,2002,Blancs et nuls,10229,24366.0
2372,51,2002,Exprimés,520547,551532.0
2373,51,2002,Inscrits,709805,710535.0
2374,51,2002,Votants,539821,586043.0
2375,51,2002,Blancs et nuls,19274,34511.0
2376,45,2002,Blancs et nuls,4584,7975.0
2377,45,2002,Exprimés,100099,106878.0
2378,45,2002,Votants,104683,114853.0
2379,45,2002,Inscrits,135423,135345.0
2380,46,2002,Blancs et nuls,18503,41625.0
2381,46,2002,Exprimés,603256,669679.0
2382,46,2002,Inscrits,867452,867552.0
2383,46,2002,Votants,621759,711304.0
2384,62,2002,Blancs et nuls,13918,34307.0
2385,62,2002,Inscrits,632459,632246.0
2386,62,2002,Votants,470172,514956.0
2387,62,2002,Exprimés,456254,480649.0
2388,64,2002,Blancs et nuls,15808,23504.0
2389,64,2002,Inscrits,618329,618255.0
2390,64,2002,Exprimés,444257,489449.0
2391,64,2002,Votants,460065,512953.0
2392,65,2002,Votants,132708,145247.0
2393,65,2002,Exprimés,126098,135548.0
2394,65,2002,Blancs et nuls,6610,9699.0
2395,65,2002,Inscrits,176678,176656.0
2396,66,2002,Inscrits,381130,381143.0
2397,66,2002,Blancs et nuls,10150,15774.0
2398,66,2002,Votants,281686,309808.0
2399,66,2002,Exprimés,271536,294034.0
2400,67,2002,Blancs et nuls,16600,28045.0
2401,67,2002,Exprimés,506050,549544.0
2402,67,2002,Inscrits,708265,708476.0
2403,67,2002,Votants,522650,577589.0
2404,69,2002,Blancs et nuls,5521,10324.0
2405,69,2002,Exprimés,132054,139119.0
2406,69,2002,Votants,137575,149443.0
2407,69,2002,Inscrits,181347,181313.0
2408,4,2002,Exprimés,79430,84303.0
2409,4,2002,Inscrits,108943,108901.0
2410,4,2002,Blancs et nuls,2965,5785.0
2411,4,2002,Votants,82395,90088.0
2412,72,2002,Blancs et nuls,7562,14663.0
2413,72,2002,Inscrits,258936,258814.0
2414,72,2002,Exprimés,186336,200914.0
2415,72,2002,Votants,193898,215577.0
2416,73,2002,Votants,174623,190074.0
2417,73,2002,Inscrits,232656,232656.0
2418,73,2002,Exprimés,167886,179180.0
2419,73,2002,Blancs et nuls,6737,10894.0
2420,74,2002,Votants,352329,385496.0
2421,74,2002,Blancs et nuls,12584,20877.0
2422,74,2002,Inscrits,483976,483994.0
2423,74,2002,Exprimés,339745,364619.0
2424,52,2002,Exprimés,120479,128484.0
2425,52,2002,Votants,126480,137517.0
2426,52,2002,Inscrits,166347,166306.0
2427,52,2002,Blancs et nuls,6001,9033.0
2428,75,2002,Inscrits,814585,814580.0
2429,75,2002,Votants,603023,663938.0
2430,75,2002,Exprimés,582166,632254.0
2431,75,2002,Blancs et nuls,20857,31684.0
2432,76,2002,Exprimés,296816,317045.0
2433,76,2002,Inscrits,409309,409225.0
2434,76,2002,Votants,306712,333761.0
2435,76,2002,Blancs et nuls,9896,16716.0
2436,77,2002,Inscrits,128177,128161.0
2437,77,2002,Blancs et nuls,4460,7601.0
2438,77,2002,Exprimés,95501,102026.0
2439,77,2002,Votants,99961,109627.0
2440,78,2002,Inscrits,229022,228982.0
2441,78,2002,Exprimés,164946,177508.0
2442,78,2002,Blancs et nuls,6405,13526.0
2443,78,2002,Votants,171351,191034.0
2444,79,2002,Inscrits,58864,58814.0
2445,79,2002,Exprimés,43873,46411.0
2446,79,2002,Blancs et nuls,1644,3082.0
2447,79,2002,Votants,45517,49493.0
2448,81,2002,Votants,382953,421907.0
2449,81,2002,Inscrits,510019,509928.0
2450,81,2002,Blancs et nuls,18200,20301.0
2451,81,2002,Exprimés,364753,401606.0
2452,58,2002,Inscrits,95100,95075.0
2453,58,2002,Blancs et nuls,2647,4834.0
2454,58,2002,Votants,72049,78542.0
2455,58,2002,Exprimés,69402,73708.0
2456,82,2002,Blancs et nuls,9471,14109.0
2457,82,2002,Votants,265401,292034.0
2458,82,2002,Inscrits,358965,358880.0
2459,82,2002,Exprimés,255930,277925.0
2460,83,2002,Inscrits,372077,372023.0
2461,83,2002,Blancs et nuls,7849,15076.0
2462,83,2002,Votants,262980,288939.0
2463,83,2002,Exprimés,255131,273863.0
2464,53,2002,Exprimés,99721,105892.0
2465,53,2002,Votants,103704,113520.0
2466,53,2002,Blancs et nuls,3983,7628.0
2467,53,2002,Inscrits,143635,143608.0
2468,85,2002,Blancs et nuls,8297,8579.0
2469,85,2002,Exprimés,151800,168173.0
2470,85,2002,Votants,160097,176752.0
2471,85,2002,Inscrits,214016,214052.0
2472,87,2002,Exprimés,323144,351392.0
2473,87,2002,Blancs et nuls,10067,20302.0
2474,87,2002,Inscrits,469462,469424.0
2475,87,2002,Votants,333211,371694.0
2476,88,2002,Votants,101751,111743.0
2477,88,2002,Blancs et nuls,3726,7029.0
2478,88,2002,Inscrits,138972,138887.0
2479,88,2002,Exprimés,98025,104714.0
2480,89,2002,Votants,373926,412428.0
2481,89,2002,Blancs et nuls,12626,20932.0
2482,89,2002,Exprimés,361300,391496.0
2483,89,2002,Inscrits,498938,499055.0
2484,90,2002,Inscrits,712299,712201.0
2485,90,2002,Blancs et nuls,17612,29535.0
2486,90,2002,Exprimés,473506,523388.0
2487,90,2002,Votants,491118,552923.0
2488,91,2002,Exprimés,118192,124843.0
2489,91,2002,Votants,123135,134578.0
2490,91,2002,Inscrits,170396,170333.0
2491,91,2002,Blancs et nuls,4943,9735.0
2492,93,2002,Blancs et nuls,40015,73642.0
2493,93,2002,Exprimés,1184186,1263436.0
2494,93,2002,Inscrits,1721267,1721144.0
2495,93,2002,Votants,1224201,1337078.0
2496,5,2002,Inscrits,690348,690131.0
2497,5,2002,Votants,478074,524995.0
2498,5,2002,Exprimés,467040,500791.0
2499,5,2002,Blancs et nuls,11034,24204.0
2500,96,2002,Inscrits,506844,506792.0
2501,96,2002,Exprimés,362848,383117.0
2502,96,2002,Blancs et nuls,11071,23741.0
2503,96,2002,Votants,373919,406858.0
2504,97,2002,Exprimés,153910,167158.0
2505,97,2002,Inscrits,214215,214187.0
2506,97,2002,Blancs et nuls,5467,8732.0
2507,97,2002,Votants,159377,175890.0
2508,99,2002,Votants,766539,827015.0
2509,99,2002,Inscrits,1047845,1048035.0
2510,99,2002,Exprimés,735144,771828.0
2511,99,2002,Blancs et nuls,31395,55187.0
2512,102,2002,Votants,317550,351015.0
2513,102,2002,Blancs et nuls,14067,21387.0
2514,102,2002,Exprimés,303483,329628.0
2515,102,2002,Inscrits,425502,425361.0
2516,104,2002,Blancs et nuls,12364,23907.0
2517,104,2002,Exprimés,315251,347886.0
2518,104,2002,Inscrits,450504,450389.0
2519,104,2002,Votants,327615,371793.0
2520,59,2002,Exprimés,121633,129981.0
2521,59,2002,Votants,126983,139937.0
2522,59,2002,Blancs et nuls,5350,9956.0
2523,59,2002,Inscrits,169135,169123.0
2524,105,2002,Exprimés,201473,214439.0
2525,105,2002,Blancs et nuls,6924,16096.0
2526,105,2002,Votants,208397,230535.0
2527,105,2002,Inscrits,285980,285942.0
2528,14,2002,Exprimés,481339,511943.0
2529,14,2002,Blancs et nuls,17411,27393.0
2530,14,2002,Inscrits,674812,675014.0
2531,14,2002,Votants,498750,539336.0
2532,49,2002,Exprimés,340188,361476.0
2533,49,2002,Blancs et nuls,13080,21195.0
2534,49,2002,Inscrits,478445,478476.0
2535,49,2002,Votants,353268,382671.0
2536,108,2002,Votants,691830,755174.0
2537,108,2002,Exprimés,673620,723245.0
2538,108,2002,Inscrits,932406,932615.0
2539,108,2002,Blancs et nuls,18210,31929.0
2540,6,2002,Votants,167677,182389.0
2541,6,2002,Inscrits,219897,219803.0
2542,6,2002,Blancs et nuls,6232,11650.0
2543,6,2002,Exprimés,161445,170739.0
2544,54,2002,Votants,133163,142796.0
2545,54,2002,Exprimés,127362,130862.0
2546,54,2002,Inscrits,174508,174459.0
2547,54,2002,Blancs et nuls,5801,11934.0
2548,113,2002,Exprimés,278322,295141.0
